Wavelength(nm)  Transmission(a.u.)
895.5	0.5343
896	0.53132
896.5	0.52845
897	0.52569
897.5	0.52305
898	0.52051
898.5	0.51809
899	0.51577
899.5	0.51356
900	0.51146
900.5	0.50946
901	0.50757
901.5	0.50577
902	0.50408
902.5	0.5025
903	0.50101
903.5	0.49962
904	0.49833
904.5	0.49714
905	0.49604
905.5	0.49504
906	0.49414
906.5	0.49333
907	0.49261
907.5	0.49199
908	0.49146
908.5	0.49102
909	0.49067
909.5	0.49042
910	0.49025
910.5	0.49018
911	0.49019
911.5	0.49029
912	0.49048
912.5	0.49076
913	0.49113
913.5	0.49159
914	0.49213
914.5	0.49276
915	0.49347
915.5	0.49428
916	0.49517
916.5	0.49614
917	0.49721
917.5	0.49836
918	0.49959
918.5	0.50091
919	0.50232
919.5	0.50381
920	0.50539
920.5	0.50706
921	0.50881
921.5	0.51065
922	0.51257
922.5	0.51458
923	0.51668
923.5	0.51886
924	0.52113
924.5	0.52348
925	0.52593
925.5	0.52845
926	0.53107
926.5	0.53377
927	0.53656
927.5	0.53943
928	0.54239
928.5	0.54544
929	0.54857
929.5	0.55179
930	0.5551
930.5	0.55849
931	0.56197
931.5	0.56553
932	0.56918
932.5	0.57292
933	0.57674
933.5	0.58064
934	0.58463
934.5	0.5887
935	0.59286
935.5	0.5971
936	0.60141
936.5	0.60581
937	0.61029
937.5	0.61485
938	0.61949
938.5	0.6242
939	0.62898
939.5	0.63384
940	0.63878
940.5	0.64378
941	0.64885
941.5	0.65399
942	0.65919
942.5	0.66446
943	0.66978
943.5	0.67516
944	0.6806
944.5	0.68609
945	0.69162
945.5	0.69721
946	0.70283
946.5	0.70849
947	0.71419
947.5	0.71992
948	0.72568
948.5	0.73145
949	0.73725
949.5	0.74306
950	0.74888
950.5	0.7547
951	0.76051
951.5	0.76632
952	0.77212
952.5	0.7779
953	0.78366
953.5	0.78938
954	0.79507
954.5	0.80071
955	0.8063
955.5	0.81184
956	0.81731
956.5	0.82272
957	0.82804
957.5	0.83329
958	0.83844
958.5	0.84349
959	0.84844
959.5	0.85328
960	0.858
960.5	0.86259
961	0.86705
961.5	0.87138
962	0.87555
962.5	0.87958
963	0.88345
963.5	0.88715
964	0.89069
964.5	0.89405
965	0.89723
965.5	0.90022
966	0.90302
966.5	0.90563
967	0.90804
967.5	0.91025
968	0.91226
968.5	0.91405
969	0.91564
969.5	0.91701
970	0.91817
970.5	0.91911
971	0.91984
971.5	0.92035
972	0.92064
972.5	0.92072
973	0.92058
973.5	0.92023
974	0.91966
974.5	0.91889
975	0.91791
975.5	0.91672
976	0.91533
976.5	0.91375
977	0.91197
977.5	0.91
978	0.90784
978.5	0.90551
979	0.903
979.5	0.90032
980	0.89747
980.5	0.89447
981	0.89131
981.5	0.88801
982	0.88456
982.5	0.88098
983	0.87727
983.5	0.87344
984	0.8695
984.5	0.86544
985	0.86128
985.5	0.85702
986	0.85268
986.5	0.84824
987	0.84373
987.5	0.83915
988	0.8345
988.5	0.82979
989	0.82503
989.5	0.82022
990	0.81537
990.5	0.81047
991	0.80555
991.5	0.8006
992	0.79563
992.5	0.79064
993	0.78563
993.5	0.78062
994	0.77561
994.5	0.77059
995	0.76558
995.5	0.76058
996	0.75559
996.5	0.75061
997	0.74566
997.5	0.74072
998	0.73581
998.5	0.73093
999	0.72608
999.5	0.72126
1000	0.71648
1000.5	0.71173
1001	0.70703
1001.5	0.70237
1002	0.69775
1002.5	0.69317
1003	0.68865
1003.5	0.68417
1004	0.67974
1004.5	0.67537
1005	0.67105
1005.5	0.66678
1006	0.66256
1006.5	0.65841
1007	0.6543
1007.5	0.65026
1008	0.64627
1008.5	0.64235
1009	0.63848
1009.5	0.63467
1010	0.63092
1010.5	0.62723
1011	0.62361
1011.5	0.62004
1012	0.61654
1012.5	0.61309
1013	0.60971
1013.5	0.60639
1014	0.60313
1014.5	0.59993
1015	0.5968
1015.5	0.59372
1016	0.5907
1016.5	0.58775
1017	0.58486
1017.5	0.58203
1018	0.57925
1018.5	0.57654
1019	0.57389
1019.5	0.5713
1020	0.56877
1020.5	0.56629
1021	0.56388
1021.5	0.56152
1022	0.55922
1022.5	0.55698
1023	0.5548
1023.5	0.55267
1024	0.5506
1024.5	0.54859
1025	0.54663
1025.5	0.54473
1026	0.54288
1026.5	0.54109
1027	0.53935
1027.5	0.53767
1028	0.53604
1028.5	0.53447
1029	0.53294
1029.5	0.53147
1030	0.53006
1030.5	0.52869
1031	0.52738
1031.5	0.52611
1032	0.5249
1032.5	0.52374
1033	0.52263
1033.5	0.52157
1034	0.52056
1034.5	0.5196
1035	0.51868
1035.5	0.51782
1036	0.51701
1036.5	0.51624
1037	0.51552
1037.5	0.51485
1038	0.51422
1038.5	0.51365
1039	0.51311
1039.5	0.51263
1040	0.51219
1040.5	0.5118
1041	0.51146
1041.5	0.51116
1042	0.5109
1042.5	0.51069
1043	0.51053
1043.5	0.51041
1044	0.51033
1044.5	0.5103
1045	0.51032
1045.5	0.51037
1046	0.51048
1046.5	0.51062
1047	0.51081
1047.5	0.51104
1048	0.51132
1048.5	0.51164
1049	0.512
1049.5	0.51241
1050	0.51286
1050.5	0.51335
1051	0.51388
1051.5	0.51446
1052	0.51508
1052.5	0.51574
1053	0.51644
1053.5	0.51719
1054	0.51798
1054.5	0.51881
1055	0.51968
1055.5	0.5206
1056	0.52155
1056.5	0.52255
1057	0.52359
1057.5	0.52467
1058	0.5258
1058.5	0.52696
1059	0.52817
1059.5	0.52942
1060	0.53071
1060.5	0.53204
1061	0.53341
1061.5	0.53482
1062	0.53628
1062.5	0.53778
1063	0.53931
1063.5	0.54089
1064	0.54251
1064.5	0.54417
1065	0.54588
1065.5	0.54762
1066	0.54941
1066.5	0.55123
1067	0.5531
1067.5	0.55501
1068	0.55695
1068.5	0.55894
1069	0.56097
1069.5	0.56304
1070	0.56515
1070.5	0.56731
1071	0.5695
1071.5	0.57173
1072	0.574
1072.5	0.57631
1073	0.57866
1073.5	0.58106
1074	0.58349
1074.5	0.58596
1075	0.58847
1075.5	0.59102
1076	0.5936
1076.5	0.59623
1077	0.59889
1077.5	0.6016
1078	0.60434
1078.5	0.60712
1079	0.60993
1079.5	0.61278
1080	0.61567
1080.5	0.6186
1081	0.62156
1081.5	0.62456
1082	0.62759
1082.5	0.63066
1083	0.63376
1083.5	0.6369
1084	0.64007
1084.5	0.64327
1085	0.64651
1085.5	0.64978
1086	0.65308
1086.5	0.65641
1087	0.65977
1087.5	0.66316
1088	0.66657
1088.5	0.67002
1089	0.67349
1089.5	0.67699
1090	0.68052
1090.5	0.68407
1091	0.68764
1091.5	0.69124
1092	0.69486
1092.5	0.6985
1093	0.70216
1093.5	0.70584
1094	0.70954
1094.5	0.71325
1095	0.71698
1095.5	0.72073
1096	0.72449
1096.5	0.72826
1097	0.73204
1097.5	0.73583
1098	0.73963
1098.5	0.74343
1099	0.74724
1099.5	0.75106
1100	0.75487
1100.5	0.75869
1101	0.76251
1101.5	0.76632
1102	0.77013
1102.5	0.77393
1103	0.77773
1103.5	0.78151
1104	0.78529
1104.5	0.78905
1105	0.7928
1105.5	0.79653
1106	0.80025
1106.5	0.80394
1107	0.80761
1107.5	0.81125
1108	0.81488
1108.5	0.81847
1109	0.82203
1109.5	0.82556
1110	0.82905
1110.5	0.83251
1111	0.83594
1111.5	0.83932
1112	0.84266
1112.5	0.84595
1113	0.8492
1113.5	0.8524
1114	0.85555
1114.5	0.85865
1115	0.86169
1115.5	0.86468
1116	0.86761
1116.5	0.87047
1117	0.87328
1117.5	0.87602
1118	0.8787
1118.5	0.88131
1119	0.88385
1119.5	0.88632
1120	0.88872
1120.5	0.89104
1121	0.89329
1121.5	0.89546
1122	0.89755
1122.5	0.89956
1123	0.90149
1123.5	0.90334
1124	0.9051
1124.5	0.90678
1125	0.90837
1125.5	0.90987
1126	0.91129
1126.5	0.91262
1127	0.91385
1127.5	0.915
1128	0.91605
1128.5	0.91702
1129	0.91789
1129.5	0.91867
1130	0.91935
1130.5	0.91994
1131	0.92044
1131.5	0.92085
1132	0.92116
1132.5	0.92138
1133	0.9215
1133.5	0.92153
1134	0.92147
1134.5	0.92132
1135	0.92108
1135.5	0.92074
1136	0.92031
1136.5	0.9198
1137	0.91919
1137.5	0.9185
1138	0.91772
1138.5	0.91685
1139	0.9159
1139.5	0.91487
1140	0.91375
1140.5	0.91255
1141	0.91127
1141.5	0.90991
1142	0.90847
1142.5	0.90695
