Wavelength(nm),Transmission(%)
1871.0,0.935089
1872.0,0.93509
1873.0,0.93509
1874.0,0.935091
1875.0,0.935091
1876.0,0.935092
1877.0,0.935092
1878.0,0.935093
1879.0,0.935093
1880.0,0.935093
1881.0,0.935094
1882.0,0.935094
1883.0,0.935095
1884.0,0.935095
1885.0,0.935096
1886.0,0.935096
1887.0,0.935097
1888.0,0.935097
1889.0,0.935097
1890.0,0.935098
1891.0,0.935098
1892.0,0.935099
1893.0,0.935099
1894.0,0.9351
1895.0,0.9351
1896.0,0.9351
1897.0,0.935101
1898.0,0.935101
1899.0,0.935102
1900.0,0.935102
1901.0,0.935103
1902.0,0.935103
1903.0,0.935103
1904.0,0.935104
1905.0,0.935104
1906.0,0.935105
1907.0,0.935105
1908.0,0.935105
1909.0,0.935106
1910.0,0.935106
1911.0,0.935107
1912.0,0.935107
1913.0,0.935108
1914.0,0.935108
1915.0,0.935108
1916.0,0.935109
1917.0,0.935109
1918.0,0.93511
1919.0,0.93511
1920.0,0.93511
1921.0,0.935111
1922.0,0.935111
1923.0,0.935112
1924.0,0.935112
1925.0,0.935112
1926.0,0.935113
1927.0,0.935113
1928.0,0.935114
1929.0,0.935114
1930.0,0.935115
1931.0,0.935115
1932.0,0.935115
1933.0,0.935116
1934.0,0.935116
1935.0,0.935117
1936.0,0.935117
1937.0,0.935117
1938.0,0.935118
1939.0,0.935118
1940.0,0.935119
1941.0,0.935119
1942.0,0.935119
1943.0,0.93512
1944.0,0.93512
1945.0,0.935121
1946.0,0.935121
1947.0,0.935121
1948.0,0.935122
1949.0,0.935122
1950.0,0.935123
1951.0,0.935123
1952.0,0.935123
1953.0,0.935124
1954.0,0.935124
1955.0,0.935124
1956.0,0.935125
1957.0,0.935125
1958.0,0.935126
1959.0,0.935126
1960.0,0.935126
1961.0,0.935127
1962.0,0.935127
1963.0,0.935128
1964.0,0.935128
1965.0,0.935128
1966.0,0.935129
1967.0,0.935129
1968.0,0.935129
1969.0,0.93513
1970.0,0.93513
1971.0,0.935131
1972.0,0.935131
1973.0,0.935131
1974.0,0.935132
1975.0,0.935132
1976.0,0.935133
1977.0,0.935133
1978.0,0.935133
1979.0,0.935134
1980.0,0.935134
1981.0,0.935134
1982.0,0.935135
1983.0,0.935135
1984.0,0.935136
1985.0,0.935136
1986.0,0.935136
1987.0,0.935137
1988.0,0.935137
1989.0,0.935137
1990.0,0.935138
1991.0,0.935138
1992.0,0.935138
1993.0,0.935139
1994.0,0.935139
1995.0,0.93514
1996.0,0.93514
1997.0,0.93514
1998.0,0.935141
1999.0,0.935141
2000.0,0.935141
2001.0,0.935142
2002.0,0.935142
2003.0,0.935143
2004.0,0.935143
2005.0,0.935143
2006.0,0.935144
2007.0,0.935144
2008.0,0.935144
2009.0,0.935145
2010.0,0.935145
2011.0,0.935145
2012.0,0.935146
2013.0,0.935146
2014.0,0.935146
2015.0,0.935147
2016.0,0.935147
2017.0,0.935148
2018.0,0.935148
2019.0,0.935148
2020.0,0.935149
2021.0,0.935149
2022.0,0.935149
2023.0,0.93515
2024.0,0.93515
2025.0,0.93515
2026.0,0.935151
2027.0,0.935151
2028.0,0.935151
2029.0,0.935152
2030.0,0.935152
2031.0,0.935152
2032.0,0.935153
2033.0,0.935153
2034.0,0.935154
2035.0,0.935154
2036.0,0.935154
2037.0,0.935155
2038.0,0.935155
2039.0,0.935155
2040.0,0.935156
2041.0,0.935156
2042.0,0.935156
2043.0,0.935157
2044.0,0.935157
2045.0,0.935157
2046.0,0.935158
2047.0,0.935158
2048.0,0.935158
2049.0,0.935159
2050.0,0.935159
2051.0,0.935159
2052.0,0.93516
2053.0,0.93516
2054.0,0.93516
2055.0,0.935161
2056.0,0.935161
