Wavelength(nm),Transmission(%)
1340.0,89.47760773
1339.0,89.49478912
1338.0,89.50392914
1337.0,89.50775146
1336.0,89.46973419
1335.0,89.47769165
1334.0,89.47986603
1333.0,89.46541595
1332.0,89.45867157
1331.0,89.46292877
1330.0,89.46179199
1329.0,89.4644165
1328.0,89.4600296
1327.0,89.44540405
1326.0,89.43022156
1325.0,89.43174744
1324.0,89.42841339
1323.0,89.42367554
1322.0,89.42234802
1321.0,89.40129852
1320.0,89.39628601
1319.0,89.41912079
1318.0,89.41085815
1317.0,89.40263367
1316.0,89.39406586
1315.0,89.38715363
1314.0,89.38005829
1313.0,89.37662506
1312.0,89.3759079
1311.0,89.37419128
1310.0,89.37334442
1309.0,89.35523987
1308.0,89.35714722
1307.0,89.34996033
1306.0,89.34519958
1305.0,89.36275482
1304.0,89.33189392
1303.0,89.32665253
1302.0,89.34574127
1301.0,89.32928467
1300.0,89.30509186
1299.0,89.31746674
1298.0,89.31494904
1297.0,89.29039001
1296.0,89.30037689
1295.0,89.29253387
1294.0,89.29608154
1293.0,89.2859726
1292.0,89.28587341
1291.0,89.28644562
1290.0,89.27723694
1289.0,89.26787567
1288.0,89.25790405
1287.0,89.27059174
1286.0,89.25834656
1285.0,89.26522827
1284.0,89.23297119
1283.0,89.24035645
1282.0,89.25193787
1281.0,89.23989105
1280.0,89.22996521
1279.0,89.22255707
1278.0,89.22658539
1277.0,89.21627045
1276.0,89.20410156
1275.0,89.21469116
1274.0,89.19908905
1273.0,89.20924377
1272.0,89.19099426
1271.0,89.19439697
1270.0,89.2008667
1269.0,89.18926239
1268.0,89.17504883
1267.0,89.17771149
1266.0,89.18972778
1265.0,89.18466187
1264.0,89.16474915
1263.0,89.15550232
1262.0,89.15338898
1261.0,89.16600037
1260.0,89.15663147
1259.0,89.12255859
1258.0,89.14575195
1257.0,89.14351654
1256.0,89.135849
1255.0,89.13523102
1254.0,89.13461304
1253.0,89.12125397
1252.0,89.11567688
1251.0,89.11378479
1250.0,89.13594818
1249.0,89.09766388
1248.0,89.09208679
1247.0,89.10504913
1246.0,89.09906769
1245.0,89.10246277
1244.0,89.09282684
1243.0,89.09441376
1242.0,89.08716583
1241.0,89.08737946
1240.0,89.07390594
1239.0,89.07348633
1238.0,89.0718689
1237.0,89.0639801
1236.0,89.04270935
1235.0,89.0705719
1234.0,89.07872772
